//X Y Z
0.08075079 0.03540741 -0.04429221
0.11615875 0.02852899 -0.04392783
0.16716073 0.02120220 -0.04209511
0.20815045 0.01721681 -0.04486231
0.23987089 0.01578052 -0.04225944
0.25288326 0.01645789 -0.02781715
0.25796390 0.01647832 -0.01031585
0.25636873 0.00546466 0.00567502
